current density,FE
212.474747,0.132323
212.474747,0.140404
212.474747,0.148485
212.474747,0.156566
212.474747,0.164646
212.474747,0.172727
212.474747,0.180808
212.474747,0.188889
212.474747,0.196970
212.474747,0.205051
212.474747,0.213131
212.474747,0.221212
212.474747,0.229293
212.474747,0.237374
212.474747,0.245455
212.474747,0.253535
212.474747,0.261616
212.474747,0.269697
212.474747,0.277778
212.474747,0.285859
212.474747,0.293939
212.474747,0.302020
212.474747,0.310101
212.474747,0.318182
212.474747,0.326263
212.474747,0.334343
212.474747,0.342424
212.474747,0.350505
212.474747,0.358586
212.474747,0.366667
212.474747,0.374747
212.474747,0.382828
212.474747,0.390909
212.474747,0.398990
212.474747,0.407071
212.474747,0.415152
212.474747,0.423232
212.474747,0.431313
212.474747,0.439394
212.474747,0.447475
212.474747,0.455556
212.474747,0.463636
212.474747,0.471717
212.474747,0.479798
212.474747,0.487879
212.474747,0.495960
212.474747,0.504040
212.474747,0.512121
212.474747,0.520202
212.474747,0.528283
212.474747,0.536364
212.474747,0.544444
212.474747,0.552525
212.474747,0.560606
212.474747,0.568687
212.474747,0.576768
212.474747,0.584848
212.474747,0.592929
212.474747,0.601010
212.474747,0.609091
212.474747,0.617172
212.474747,0.625253
212.474747,0.633333
212.474747,0.641414
212.474747,0.649495
212.474747,0.657576
212.474747,0.665657
212.474747,0.673737
212.474747,0.681818
212.474747,0.689899
212.474747,0.697980
212.474747,0.706061
212.474747,0.714141
212.474747,0.722222
212.474747,0.730303
212.474747,0.738384
212.474747,0.746465
212.474747,0.754545
212.474747,0.762626
212.474747,0.770707
212.474747,0.778788
212.474747,0.786869
212.474747,0.794949
212.474747,0.803030
212.474747,0.811111
212.474747,0.819192
212.474747,0.827273
212.474747,0.835354
212.474747,0.843434
212.474747,0.851515
212.474747,0.859596
212.474747,0.867677
212.474747,0.875758
212.474747,0.883838
212.474747,0.891919
212.474747,0.900000
216.464646,0.100000
216.464646,0.108081
216.464646,0.116162
216.464646,0.124242
216.464646,0.132323
216.464646,0.140404
216.464646,0.148485
216.464646,0.156566
216.464646,0.164646
216.464646,0.172727
216.464646,0.180808
216.464646,0.188889
216.464646,0.196970
216.464646,0.205051
216.464646,0.213131
216.464646,0.221212
216.464646,0.229293
216.464646,0.237374
216.464646,0.245455
216.464646,0.253535
216.464646,0.261616
216.464646,0.269697
216.464646,0.277778
216.464646,0.285859
216.464646,0.293939
216.464646,0.302020
216.464646,0.310101
216.464646,0.318182
216.464646,0.326263
216.464646,0.334343
216.464646,0.342424
216.464646,0.350505
216.464646,0.358586
216.464646,0.366667
216.464646,0.374747
216.464646,0.382828
216.464646,0.390909
216.464646,0.398990
216.464646,0.407071
216.464646,0.415152
216.464646,0.423232
216.464646,0.431313
216.464646,0.439394
216.464646,0.447475
216.464646,0.455556
216.464646,0.463636
216.464646,0.471717
216.464646,0.479798
216.464646,0.487879
216.464646,0.495960
216.464646,0.504040
216.464646,0.512121
216.464646,0.520202
216.464646,0.528283
216.464646,0.536364
216.464646,0.544444
216.464646,0.552525
216.464646,0.560606
216.464646,0.568687
216.464646,0.576768
216.464646,0.584848
216.464646,0.592929
216.464646,0.601010
216.464646,0.609091
216.464646,0.617172
216.464646,0.625253
216.464646,0.633333
216.464646,0.641414
216.464646,0.649495
216.464646,0.657576
216.464646,0.665657
216.464646,0.673737
216.464646,0.681818
216.464646,0.689899
216.464646,0.697980
216.464646,0.706061
216.464646,0.714141
216.464646,0.722222
216.464646,0.730303
216.464646,0.738384
216.464646,0.746465
216.464646,0.754545
216.464646,0.762626
216.464646,0.770707
216.464646,0.778788
216.464646,0.786869
216.464646,0.794949
216.464646,0.803030
216.464646,0.811111
216.464646,0.819192
216.464646,0.827273
216.464646,0.835354
216.464646,0.843434
216.464646,0.851515
216.464646,0.859596
216.464646,0.867677
216.464646,0.875758
216.464646,0.883838
216.464646,0.891919
216.464646,0.900000
220.454545,0.100000
220.454545,0.108081
220.454545,0.116162
220.454545,0.124242
220.454545,0.132323
220.454545,0.140404
220.454545,0.148485
220.454545,0.156566
220.454545,0.164646
220.454545,0.172727
220.454545,0.180808
220.454545,0.188889
220.454545,0.196970
220.454545,0.205051
220.454545,0.213131
220.454545,0.221212
220.454545,0.229293
220.454545,0.237374
220.454545,0.245455
220.454545,0.253535
220.454545,0.261616
220.454545,0.269697
220.454545,0.277778
220.454545,0.285859
220.454545,0.293939
220.454545,0.302020
220.454545,0.310101
220.454545,0.318182
220.454545,0.326263
220.454545,0.334343
220.454545,0.342424
220.454545,0.350505
220.454545,0.358586
220.454545,0.366667
220.454545,0.374747
220.454545,0.382828
220.454545,0.390909
220.454545,0.398990
220.454545,0.407071
220.454545,0.415152
220.454545,0.423232
220.454545,0.431313
220.454545,0.439394
220.454545,0.447475
220.454545,0.455556
220.454545,0.463636
220.454545,0.471717
220.454545,0.479798
220.454545,0.487879
220.454545,0.495960
220.454545,0.504040
220.454545,0.512121
220.454545,0.520202
220.454545,0.528283
220.454545,0.536364
220.454545,0.544444
220.454545,0.552525
220.454545,0.560606
220.454545,0.568687
220.454545,0.576768
220.454545,0.584848
220.454545,0.592929
220.454545,0.601010
220.454545,0.609091
220.454545,0.617172
220.454545,0.625253
220.454545,0.633333
220.454545,0.641414
220.454545,0.649495
220.454545,0.657576
220.454545,0.665657
220.454545,0.673737
220.454545,0.681818
220.454545,0.689899
220.454545,0.697980
220.454545,0.706061
220.454545,0.714141
220.454545,0.722222
220.454545,0.730303
220.454545,0.738384
220.454545,0.746465
220.454545,0.754545
220.454545,0.762626
220.454545,0.770707
220.454545,0.778788
220.454545,0.786869
220.454545,0.794949
220.454545,0.803030
220.454545,0.811111
220.454545,0.819192
220.454545,0.827273
220.454545,0.835354
220.454545,0.843434
220.454545,0.851515
220.454545,0.859596
220.454545,0.867677
220.454545,0.875758
220.454545,0.883838
220.454545,0.891919
220.454545,0.900000
224.444444,0.100000
224.444444,0.108081
224.444444,0.116162
224.444444,0.124242
224.444444,0.132323
224.444444,0.140404
224.444444,0.148485
224.444444,0.156566
224.444444,0.164646
224.444444,0.172727
224.444444,0.180808
224.444444,0.188889
224.444444,0.196970
224.444444,0.205051
224.444444,0.213131
224.444444,0.221212
224.444444,0.229293
224.444444,0.237374
224.444444,0.245455
224.444444,0.253535
224.444444,0.261616
224.444444,0.269697
224.444444,0.277778
224.444444,0.285859
224.444444,0.293939
224.444444,0.302020
224.444444,0.310101
224.444444,0.318182
224.444444,0.326263
224.444444,0.334343
224.444444,0.342424
224.444444,0.350505
224.444444,0.358586
224.444444,0.366667
224.444444,0.374747
224.444444,0.382828
224.444444,0.390909
224.444444,0.398990
224.444444,0.407071
224.444444,0.415152
224.444444,0.423232
224.444444,0.431313
224.444444,0.439394
224.444444,0.447475
224.444444,0.455556
224.444444,0.463636
224.444444,0.471717
224.444444,0.479798
224.444444,0.487879
224.444444,0.495960
224.444444,0.504040
224.444444,0.512121
224.444444,0.520202
224.444444,0.528283
224.444444,0.536364
224.444444,0.544444
224.444444,0.552525
224.444444,0.560606
224.444444,0.568687
224.444444,0.576768
224.444444,0.584848
224.444444,0.592929
224.444444,0.601010
224.444444,0.609091
224.444444,0.617172
224.444444,0.625253
224.444444,0.633333
224.444444,0.641414
224.444444,0.649495
224.444444,0.657576
224.444444,0.665657
224.444444,0.673737
224.444444,0.681818
224.444444,0.689899
224.444444,0.697980
224.444444,0.706061
224.444444,0.714141
224.444444,0.722222
224.444444,0.730303
224.444444,0.738384
224.444444,0.746465
224.444444,0.754545
224.444444,0.762626
224.444444,0.770707
224.444444,0.778788
224.444444,0.786869
224.444444,0.794949
224.444444,0.803030
224.444444,0.811111
224.444444,0.819192
224.444444,0.827273
224.444444,0.835354
224.444444,0.843434
224.444444,0.851515
224.444444,0.859596
224.444444,0.867677
224.444444,0.875758
224.444444,0.883838
224.444444,0.891919
224.444444,0.900000
228.434343,0.100000
228.434343,0.108081
228.434343,0.116162
228.434343,0.124242
228.434343,0.132323
228.434343,0.140404
228.434343,0.148485
228.434343,0.156566
228.434343,0.164646
228.434343,0.172727
228.434343,0.180808
228.434343,0.188889
228.434343,0.196970
228.434343,0.205051
228.434343,0.213131
228.434343,0.221212
228.434343,0.229293
228.434343,0.237374
228.434343,0.245455
228.434343,0.253535
228.434343,0.261616
228.434343,0.269697
228.434343,0.277778
228.434343,0.285859
228.434343,0.293939
228.434343,0.302020
228.434343,0.310101
228.434343,0.318182
228.434343,0.326263
228.434343,0.334343
228.434343,0.342424
228.434343,0.350505
228.434343,0.358586
228.434343,0.366667
228.434343,0.374747
228.434343,0.382828
228.434343,0.390909
228.434343,0.398990
228.434343,0.407071
228.434343,0.415152
228.434343,0.423232
228.434343,0.431313
228.434343,0.439394
228.434343,0.447475
228.434343,0.455556
228.434343,0.463636
228.434343,0.471717
228.434343,0.479798
228.434343,0.487879
228.434343,0.495960
228.434343,0.504040
228.434343,0.512121
228.434343,0.520202
228.434343,0.528283
228.434343,0.536364
228.434343,0.544444
228.434343,0.552525
228.434343,0.560606
228.434343,0.568687
228.434343,0.576768
228.434343,0.584848
228.434343,0.592929
228.434343,0.601010
228.434343,0.609091
228.434343,0.617172
228.434343,0.625253
228.434343,0.633333
228.434343,0.641414
228.434343,0.649495
228.434343,0.657576
228.434343,0.665657
228.434343,0.673737
228.434343,0.681818
228.434343,0.689899
228.434343,0.697980
228.434343,0.706061
228.434343,0.714141
228.434343,0.722222
228.434343,0.730303
228.434343,0.738384
228.434343,0.746465
228.434343,0.754545
228.434343,0.762626
228.434343,0.770707
228.434343,0.778788
228.434343,0.786869
228.434343,0.794949
228.434343,0.803030
228.434343,0.811111
228.434343,0.819192
228.434343,0.827273
228.434343,0.835354
228.434343,0.843434
228.434343,0.851515
228.434343,0.859596
228.434343,0.867677
228.434343,0.875758
228.434343,0.883838
228.434343,0.891919
228.434343,0.900000
232.424242,0.100000
232.424242,0.108081
232.424242,0.116162
232.424242,0.124242
232.424242,0.132323
232.424242,0.140404
232.424242,0.148485
232.424242,0.156566
232.424242,0.164646
232.424242,0.172727
232.424242,0.180808
232.424242,0.188889
232.424242,0.196970
232.424242,0.205051
232.424242,0.213131
232.424242,0.221212
232.424242,0.229293
232.424242,0.237374
232.424242,0.245455
232.424242,0.253535
232.424242,0.261616
232.424242,0.269697
232.424242,0.277778
232.424242,0.285859
232.424242,0.293939
232.424242,0.302020
232.424242,0.310101
232.424242,0.318182
232.424242,0.326263
232.424242,0.334343
232.424242,0.342424
232.424242,0.350505
232.424242,0.358586
232.424242,0.366667
232.424242,0.374747
232.424242,0.382828
232.424242,0.390909
232.424242,0.398990
232.424242,0.407071
232.424242,0.415152
232.424242,0.423232
232.424242,0.431313
232.424242,0.439394
232.424242,0.447475
232.424242,0.455556
232.424242,0.463636
232.424242,0.471717
232.424242,0.479798
232.424242,0.487879
232.424242,0.495960
232.424242,0.504040
232.424242,0.512121
232.424242,0.520202
232.424242,0.528283
232.424242,0.536364
232.424242,0.544444
232.424242,0.552525
232.424242,0.560606
232.424242,0.568687
232.424242,0.576768
232.424242,0.584848
232.424242,0.592929
232.424242,0.601010
232.424242,0.609091
232.424242,0.617172
232.424242,0.625253
232.424242,0.633333
232.424242,0.641414
232.424242,0.649495
232.424242,0.657576
232.424242,0.665657
232.424242,0.673737
232.424242,0.681818
232.424242,0.689899
232.424242,0.697980
232.424242,0.706061
232.424242,0.714141
232.424242,0.722222
232.424242,0.730303
232.424242,0.738384
232.424242,0.746465
232.424242,0.754545
232.424242,0.762626
232.424242,0.770707
232.424242,0.778788
232.424242,0.786869
232.424242,0.794949
232.424242,0.803030
232.424242,0.811111
232.424242,0.819192
232.424242,0.827273
232.424242,0.835354
232.424242,0.843434
232.424242,0.851515
232.424242,0.859596
232.424242,0.867677
232.424242,0.875758
232.424242,0.883838
232.424242,0.891919
232.424242,0.900000
236.414141,0.100000
236.414141,0.108081
236.414141,0.116162
236.414141,0.124242
236.414141,0.132323
236.414141,0.140404
236.414141,0.148485
236.414141,0.156566
236.414141,0.164646
236.414141,0.172727
236.414141,0.180808
236.414141,0.188889
236.414141,0.196970
236.414141,0.205051
236.414141,0.213131
236.414141,0.221212
236.414141,0.229293
236.414141,0.237374
236.414141,0.245455
236.414141,0.253535
236.414141,0.261616
236.414141,0.269697
236.414141,0.277778
236.414141,0.285859
236.414141,0.293939
236.414141,0.302020
236.414141,0.310101
236.414141,0.318182
236.414141,0.326263
236.414141,0.334343
236.414141,0.342424
236.414141,0.350505
236.414141,0.358586
236.414141,0.366667
236.414141,0.374747
236.414141,0.382828
236.414141,0.390909
236.414141,0.398990
236.414141,0.407071
236.414141,0.415152
236.414141,0.423232
236.414141,0.431313
236.414141,0.439394
236.414141,0.447475
236.414141,0.455556
236.414141,0.463636
236.414141,0.471717
236.414141,0.479798
236.414141,0.487879
236.414141,0.495960
236.414141,0.504040
236.414141,0.512121
236.414141,0.520202
236.414141,0.528283
236.414141,0.536364
236.414141,0.544444
236.414141,0.552525
236.414141,0.560606
236.414141,0.568687
236.414141,0.576768
236.414141,0.584848
236.414141,0.592929
236.414141,0.601010
236.414141,0.609091
236.414141,0.617172
236.414141,0.625253
236.414141,0.633333
236.414141,0.641414
236.414141,0.649495
236.414141,0.657576
236.414141,0.665657
236.414141,0.673737
236.414141,0.681818
236.414141,0.689899
236.414141,0.697980
236.414141,0.706061
236.414141,0.714141
236.414141,0.722222
236.414141,0.730303
236.414141,0.738384
236.414141,0.746465
236.414141,0.754545
236.414141,0.762626
236.414141,0.770707
236.414141,0.778788
236.414141,0.786869
236.414141,0.794949
236.414141,0.803030
236.414141,0.811111
236.414141,0.819192
236.414141,0.827273
236.414141,0.835354
236.414141,0.843434
236.414141,0.851515
236.414141,0.859596
236.414141,0.867677
236.414141,0.875758
236.414141,0.883838
236.414141,0.891919
236.414141,0.900000
240.404040,0.100000
240.404040,0.108081
240.404040,0.116162
240.404040,0.124242
240.404040,0.132323
240.404040,0.140404
240.404040,0.148485
240.404040,0.156566
240.404040,0.164646
240.404040,0.172727
240.404040,0.180808
240.404040,0.188889
240.404040,0.196970
240.404040,0.205051
240.404040,0.213131
240.404040,0.221212
240.404040,0.229293
240.404040,0.237374
240.404040,0.245455
240.404040,0.253535
240.404040,0.261616
240.404040,0.269697
240.404040,0.277778
240.404040,0.285859
240.404040,0.293939
240.404040,0.302020
240.404040,0.310101
240.404040,0.318182
240.404040,0.326263
240.404040,0.334343
240.404040,0.342424
240.404040,0.350505
240.404040,0.358586
240.404040,0.366667
240.404040,0.374747
240.404040,0.382828
240.404040,0.390909
240.404040,0.398990
240.404040,0.407071
240.404040,0.415152
240.404040,0.423232
240.404040,0.431313
240.404040,0.439394
240.404040,0.447475
240.404040,0.455556
240.404040,0.463636
240.404040,0.471717
240.404040,0.479798
240.404040,0.487879
240.404040,0.495960
240.404040,0.504040
240.404040,0.512121
240.404040,0.520202
240.404040,0.528283
240.404040,0.536364
240.404040,0.544444
240.404040,0.552525
240.404040,0.560606
240.404040,0.568687
240.404040,0.576768
240.404040,0.584848
240.404040,0.592929
240.404040,0.601010
240.404040,0.609091
240.404040,0.617172
240.404040,0.625253
240.404040,0.633333
240.404040,0.641414
240.404040,0.649495
240.404040,0.657576
240.404040,0.665657
240.404040,0.673737
240.404040,0.681818
240.404040,0.689899
240.404040,0.697980
240.404040,0.706061
240.404040,0.714141
240.404040,0.722222
240.404040,0.730303
240.404040,0.738384
240.404040,0.746465
240.404040,0.754545
240.404040,0.762626
240.404040,0.770707
240.404040,0.778788
240.404040,0.786869
240.404040,0.794949
240.404040,0.803030
240.404040,0.811111
240.404040,0.819192
240.404040,0.827273
240.404040,0.835354
240.404040,0.843434
240.404040,0.851515
240.404040,0.859596
240.404040,0.867677
240.404040,0.875758
240.404040,0.883838
240.404040,0.891919
240.404040,0.900000
244.393939,0.100000
244.393939,0.108081
244.393939,0.116162
244.393939,0.124242
244.393939,0.132323
244.393939,0.140404
244.393939,0.148485
244.393939,0.156566
244.393939,0.164646
244.393939,0.172727
244.393939,0.180808
244.393939,0.188889
244.393939,0.196970
244.393939,0.205051
244.393939,0.213131
244.393939,0.221212
244.393939,0.229293
244.393939,0.237374
244.393939,0.245455
244.393939,0.253535
244.393939,0.261616
244.393939,0.269697
244.393939,0.277778
244.393939,0.285859
244.393939,0.293939
244.393939,0.302020
244.393939,0.310101
244.393939,0.318182
244.393939,0.326263
244.393939,0.334343
244.393939,0.342424
244.393939,0.350505
244.393939,0.358586
244.393939,0.366667
244.393939,0.374747
244.393939,0.382828
244.393939,0.390909
244.393939,0.398990
244.393939,0.407071
244.393939,0.415152
244.393939,0.423232
244.393939,0.431313
244.393939,0.439394
244.393939,0.447475
244.393939,0.455556
244.393939,0.463636
244.393939,0.471717
244.393939,0.479798
244.393939,0.487879
244.393939,0.495960
244.393939,0.504040
244.393939,0.512121
244.393939,0.520202
244.393939,0.528283
244.393939,0.536364
244.393939,0.544444
244.393939,0.552525
244.393939,0.560606
244.393939,0.568687
244.393939,0.576768
244.393939,0.584848
244.393939,0.592929
244.393939,0.601010
244.393939,0.609091
244.393939,0.617172
244.393939,0.625253
244.393939,0.633333
244.393939,0.641414
244.393939,0.649495
244.393939,0.657576
244.393939,0.665657
244.393939,0.673737
244.393939,0.681818
244.393939,0.689899
244.393939,0.697980
244.393939,0.706061
244.393939,0.714141
244.393939,0.722222
244.393939,0.730303
244.393939,0.738384
244.393939,0.746465
244.393939,0.754545
244.393939,0.762626
244.393939,0.770707
244.393939,0.778788
244.393939,0.786869
244.393939,0.794949
244.393939,0.803030
244.393939,0.811111
244.393939,0.819192
244.393939,0.827273
244.393939,0.835354
244.393939,0.843434
244.393939,0.851515
244.393939,0.859596
244.393939,0.867677
244.393939,0.875758
244.393939,0.883838
244.393939,0.891919
244.393939,0.900000
248.383838,0.100000
248.383838,0.108081
248.383838,0.116162
248.383838,0.124242
248.383838,0.132323
248.383838,0.140404
248.383838,0.148485
248.383838,0.156566
248.383838,0.164646
248.383838,0.172727
248.383838,0.180808
248.383838,0.188889
248.383838,0.196970
248.383838,0.205051
248.383838,0.213131
248.383838,0.221212
248.383838,0.229293
248.383838,0.237374
248.383838,0.245455
248.383838,0.253535
248.383838,0.261616
248.383838,0.269697
248.383838,0.277778
248.383838,0.285859
248.383838,0.293939
248.383838,0.302020
248.383838,0.310101
248.383838,0.318182
248.383838,0.326263
248.383838,0.334343
248.383838,0.342424
248.383838,0.350505
248.383838,0.358586
248.383838,0.366667
248.383838,0.374747
248.383838,0.382828
248.383838,0.390909
248.383838,0.398990
248.383838,0.407071
248.383838,0.415152
248.383838,0.423232
248.383838,0.431313
248.383838,0.439394
248.383838,0.447475
248.383838,0.455556
248.383838,0.463636
248.383838,0.471717
248.383838,0.479798
248.383838,0.487879
248.383838,0.495960
248.383838,0.504040
248.383838,0.512121
248.383838,0.520202
248.383838,0.528283
248.383838,0.536364
248.383838,0.544444
248.383838,0.552525
248.383838,0.560606
248.383838,0.568687
248.383838,0.576768
248.383838,0.584848
248.383838,0.592929
248.383838,0.601010
248.383838,0.609091
248.383838,0.617172
248.383838,0.625253
248.383838,0.633333
248.383838,0.641414
248.383838,0.649495
248.383838,0.657576
248.383838,0.665657
248.383838,0.673737
248.383838,0.681818
248.383838,0.689899
248.383838,0.697980
248.383838,0.706061
248.383838,0.714141
248.383838,0.722222
248.383838,0.730303
248.383838,0.738384
248.383838,0.746465
248.383838,0.754545
248.383838,0.762626
248.383838,0.770707
248.383838,0.778788
248.383838,0.786869
248.383838,0.794949
248.383838,0.803030
248.383838,0.811111
248.383838,0.819192
248.383838,0.827273
248.383838,0.835354
248.383838,0.843434
248.383838,0.851515
248.383838,0.859596
248.383838,0.867677
248.383838,0.875758
248.383838,0.883838
248.383838,0.891919
248.383838,0.900000
252.373737,0.100000
252.373737,0.108081
252.373737,0.116162
252.373737,0.124242
252.373737,0.132323
252.373737,0.140404
252.373737,0.148485
252.373737,0.156566
252.373737,0.164646
252.373737,0.172727
252.373737,0.180808
252.373737,0.188889
252.373737,0.196970
252.373737,0.205051
252.373737,0.213131
252.373737,0.221212
252.373737,0.229293
252.373737,0.237374
252.373737,0.245455
252.373737,0.253535
252.373737,0.261616
252.373737,0.269697
252.373737,0.277778
252.373737,0.285859
252.373737,0.293939
252.373737,0.302020
252.373737,0.310101
252.373737,0.318182
252.373737,0.326263
252.373737,0.334343
252.373737,0.342424
252.373737,0.350505
252.373737,0.358586
252.373737,0.366667
252.373737,0.374747
252.373737,0.382828
252.373737,0.390909
252.373737,0.398990
252.373737,0.407071
252.373737,0.415152
252.373737,0.423232
252.373737,0.431313
252.373737,0.439394
252.373737,0.447475
252.373737,0.455556
252.373737,0.463636
252.373737,0.471717
252.373737,0.479798
252.373737,0.487879
252.373737,0.495960
252.373737,0.504040
252.373737,0.512121
252.373737,0.520202
252.373737,0.528283
252.373737,0.536364
252.373737,0.544444
252.373737,0.552525
252.373737,0.560606
252.373737,0.568687
252.373737,0.576768
252.373737,0.584848
252.373737,0.592929
252.373737,0.601010
252.373737,0.609091
252.373737,0.617172
252.373737,0.625253
252.373737,0.633333
252.373737,0.641414
252.373737,0.649495
252.373737,0.657576
252.373737,0.665657
252.373737,0.673737
252.373737,0.681818
252.373737,0.689899
252.373737,0.697980
252.373737,0.706061
252.373737,0.714141
252.373737,0.722222
252.373737,0.730303
252.373737,0.738384
252.373737,0.746465
252.373737,0.754545
252.373737,0.762626
252.373737,0.770707
252.373737,0.778788
252.373737,0.786869
252.373737,0.794949
252.373737,0.803030
252.373737,0.811111
252.373737,0.819192
252.373737,0.827273
252.373737,0.835354
252.373737,0.843434
252.373737,0.851515
252.373737,0.859596
252.373737,0.867677
252.373737,0.875758
252.373737,0.883838
252.373737,0.891919
252.373737,0.900000
256.363636,0.100000
256.363636,0.108081
256.363636,0.116162
256.363636,0.124242
256.363636,0.132323
256.363636,0.140404
256.363636,0.148485
256.363636,0.156566
256.363636,0.164646
256.363636,0.172727
256.363636,0.180808
256.363636,0.188889
256.363636,0.196970
256.363636,0.205051
256.363636,0.213131
256.363636,0.221212
256.363636,0.229293
256.363636,0.237374
256.363636,0.245455
256.363636,0.253535
256.363636,0.261616
256.363636,0.269697
256.363636,0.277778
256.363636,0.285859
256.363636,0.293939
256.363636,0.302020
256.363636,0.310101
256.363636,0.318182
256.363636,0.326263
256.363636,0.334343
256.363636,0.342424
256.363636,0.350505
256.363636,0.358586
256.363636,0.366667
256.363636,0.374747
256.363636,0.382828
256.363636,0.390909
256.363636,0.398990
256.363636,0.407071
256.363636,0.415152
256.363636,0.423232
256.363636,0.431313
256.363636,0.439394
256.363636,0.447475
256.363636,0.455556
256.363636,0.463636
256.363636,0.471717
256.363636,0.479798
256.363636,0.487879
256.363636,0.495960
256.363636,0.504040
256.363636,0.512121
256.363636,0.520202
256.363636,0.528283
256.363636,0.536364
256.363636,0.544444
256.363636,0.552525
256.363636,0.560606
256.363636,0.568687
256.363636,0.576768
256.363636,0.584848
256.363636,0.592929
256.363636,0.601010
256.363636,0.609091
256.363636,0.617172
256.363636,0.625253
256.363636,0.633333
256.363636,0.641414
256.363636,0.649495
256.363636,0.657576
256.363636,0.665657
256.363636,0.673737
256.363636,0.681818
256.363636,0.689899
256.363636,0.697980
256.363636,0.706061
256.363636,0.714141
256.363636,0.722222
256.363636,0.730303
256.363636,0.738384
256.363636,0.746465
256.363636,0.754545
256.363636,0.762626
256.363636,0.770707
256.363636,0.778788
256.363636,0.786869
256.363636,0.794949
256.363636,0.803030
256.363636,0.811111
256.363636,0.819192
256.363636,0.827273
256.363636,0.835354
256.363636,0.843434
256.363636,0.851515
256.363636,0.859596
256.363636,0.867677
256.363636,0.875758
256.363636,0.883838
256.363636,0.891919
256.363636,0.900000
260.353535,0.100000
260.353535,0.108081
260.353535,0.116162
260.353535,0.124242
260.353535,0.132323
260.353535,0.140404
260.353535,0.148485
260.353535,0.156566
260.353535,0.164646
260.353535,0.172727
260.353535,0.180808
260.353535,0.188889
260.353535,0.196970
260.353535,0.205051
260.353535,0.213131
260.353535,0.221212
260.353535,0.229293
260.353535,0.237374
260.353535,0.245455
260.353535,0.253535
260.353535,0.261616
260.353535,0.269697
260.353535,0.277778
260.353535,0.285859
260.353535,0.293939
260.353535,0.302020
260.353535,0.310101
260.353535,0.318182
260.353535,0.326263
260.353535,0.334343
260.353535,0.342424
260.353535,0.350505
260.353535,0.358586
260.353535,0.366667
260.353535,0.374747
260.353535,0.382828
260.353535,0.390909
260.353535,0.398990
260.353535,0.407071
260.353535,0.415152
260.353535,0.423232
260.353535,0.431313
260.353535,0.439394
260.353535,0.447475
260.353535,0.455556
260.353535,0.463636
260.353535,0.471717
260.353535,0.479798
260.353535,0.487879
260.353535,0.495960
260.353535,0.504040
260.353535,0.512121
260.353535,0.520202
260.353535,0.528283
260.353535,0.536364
260.353535,0.544444
260.353535,0.552525
260.353535,0.560606
260.353535,0.568687
260.353535,0.576768
260.353535,0.584848
260.353535,0.592929
260.353535,0.601010
260.353535,0.609091
260.353535,0.617172
260.353535,0.625253
260.353535,0.633333
260.353535,0.641414
260.353535,0.649495
260.353535,0.657576
260.353535,0.665657
260.353535,0.673737
260.353535,0.681818
260.353535,0.689899
260.353535,0.697980
260.353535,0.706061
260.353535,0.714141
260.353535,0.722222
260.353535,0.730303
260.353535,0.738384
260.353535,0.746465
260.353535,0.754545
260.353535,0.762626
260.353535,0.770707
260.353535,0.778788
260.353535,0.786869
260.353535,0.794949
260.353535,0.803030
260.353535,0.811111
260.353535,0.819192
260.353535,0.827273
260.353535,0.835354
260.353535,0.843434
260.353535,0.851515
260.353535,0.859596
260.353535,0.867677
260.353535,0.875758
260.353535,0.883838
260.353535,0.891919
260.353535,0.900000
264.343434,0.100000
264.343434,0.108081
264.343434,0.116162
264.343434,0.124242
264.343434,0.132323
264.343434,0.140404
264.343434,0.148485
264.343434,0.156566
264.343434,0.164646
264.343434,0.172727
264.343434,0.180808
264.343434,0.188889
264.343434,0.196970
264.343434,0.205051
264.343434,0.213131
264.343434,0.221212
264.343434,0.229293
264.343434,0.237374
264.343434,0.245455
264.343434,0.253535
264.343434,0.261616
264.343434,0.269697
264.343434,0.277778
264.343434,0.285859
264.343434,0.293939
264.343434,0.302020
264.343434,0.310101
264.343434,0.318182
264.343434,0.326263
264.343434,0.334343
264.343434,0.342424
264.343434,0.350505
264.343434,0.358586
264.343434,0.366667
264.343434,0.374747
264.343434,0.382828
264.343434,0.390909
264.343434,0.398990
264.343434,0.407071
264.343434,0.415152
264.343434,0.423232
264.343434,0.431313
264.343434,0.439394
264.343434,0.447475
264.343434,0.455556
264.343434,0.463636
264.343434,0.471717
264.343434,0.479798
264.343434,0.487879
264.343434,0.495960
264.343434,0.504040
264.343434,0.512121
264.343434,0.520202
264.343434,0.528283
264.343434,0.536364
264.343434,0.544444
264.343434,0.552525
264.343434,0.560606
264.343434,0.568687
264.343434,0.576768
264.343434,0.584848
264.343434,0.592929
264.343434,0.601010
264.343434,0.609091
264.343434,0.617172
264.343434,0.625253
264.343434,0.633333
264.343434,0.641414
264.343434,0.649495
264.343434,0.657576
264.343434,0.665657
264.343434,0.673737
264.343434,0.681818
264.343434,0.689899
264.343434,0.697980
264.343434,0.706061
264.343434,0.714141
264.343434,0.722222
264.343434,0.730303
264.343434,0.738384
264.343434,0.746465
264.343434,0.754545
264.343434,0.762626
264.343434,0.770707
264.343434,0.778788
264.343434,0.786869
264.343434,0.794949
264.343434,0.803030
264.343434,0.811111
264.343434,0.819192
264.343434,0.827273
264.343434,0.835354
264.343434,0.843434
264.343434,0.851515
264.343434,0.859596
264.343434,0.867677
264.343434,0.875758
264.343434,0.883838
264.343434,0.891919
264.343434,0.900000
268.333333,0.100000
268.333333,0.108081
268.333333,0.116162
